start time	end time	category	Nth instance	# descriptors	descriptors...	
00:00:02:47	00:20:41:79	1ST	1	0	
00:00:36:09	00:00:55:09	Retrieval	2	7	1ST Period	EVS	11 Holland	7 Draeger	15 MacEachern	27 Appleton	26 Haag	
00:00:39:30	00:00:46:35	Defensive Zone	3	2	1ST Period	EVS	
00:00:39:55	00:01:08:15	11 Holland	1	11	1ST Period	21 Cox	EVS	22 Stenglein	20 Ferrantino	7 Draeger	11 Holland	15 MacEachern	27 Appleton	26 Haag	18 Gatt	
00:00:41:35	00:00:56:35	Exit w/o Possesion	2	8	1ST Period	EVS	11 Holland	7 Draeger	15 MacEachern	27 Appleton	26 Haag	18 Gatt	
00:00:43:69	00:00:57:51	Carry Entry	2	8	1ST Period	15 MacEachern	27 Appleton	7 Draeger	26 Haag	EVS	11 Holland	18 Gatt	
00:00:47:20	00:00:57:20	Turnover Under Pressure	1	8	1ST Period	15 MacEachern	27 Appleton	26 Haag	7 Draeger	EVS	11 Holland	18 Gatt	
00:00:47:61	00:01:08:15	15 MacEachern	1	8	1ST Period	EVS	11 Holland	7 Draeger	15 MacEachern	27 Appleton	26 Haag	18 Gatt	
00:00:47:85	00:00:53:84	Offensive Zone	2	7	1ST Period	15 MacEachern	27 Appleton	7 Draeger	26 Haag	EVS	11 Holland	
00:00:48:19	00:01:08:15	27 Appleton	1	8	1ST Period	EVS	11 Holland	7 Draeger	15 MacEachern	27 Appleton	26 Haag	18 Gatt	
00:00:48:84	00:01:03:84	Rush Defense	2	7	15 MacEachern	27 Appleton	26 Haag	11 Holland	EVS	1ST Period	18 Gatt	
00:00:48:94	00:01:08:15	26 Haag	1	8	1ST Period	15 MacEachern	27 Appleton	EVS	11 Holland	7 Draeger	26 Haag	18 Gatt	
00:00:50:96	00:01:00:96	Zone Denial	1	7	1ST Period	18 Gatt	15 MacEachern	27 Appleton	EVS	11 Holland	26 Haag	
00:00:52:86	00:01:02:86	NZ Possesion	1	7	1ST Period	15 MacEachern	27 Appleton	EVS	18 Gatt	26 Haag	11 Holland	
00:00:54:86	00:01:08:15	18 Gatt	1	7	15 MacEachern	27 Appleton	26 Haag	11 Holland	EVS	1ST Period	18 Gatt	
00:00:57:51	00:01:11:33	Carry Entry	3	7	1ST Period	15 MacEachern	18 Gatt	EVS	11 Holland	27 Appleton	26 Haag	
00:01:00:13	00:01:10:13	Shot Attempt	1	7	1ST Period	15 MacEachern	11 Holland	EVS	18 Gatt	26 Haag	27 Appleton	
00:01:00:53	00:01:55:81	Offensive Zone	3	13	1ST Period	15 MacEachern	18 Gatt	EVS	11 Holland	27 Appleton	26 Haag	19 Deblouw	28 Ebbing	2 Osburn	6 Knudson	12 Keller	4 Walsh	
00:01:03:77	00:01:08:45	TN	1	0	
00:01:11:15	00:02:06:93	28 Ebbing	1	9	EVS	1ST Period	19 Deblouw	28 Ebbing	2 Osburn	6 Knudson	12 Keller	4 Walsh	13 Sanford	
00:01:11:15	00:02:11:62	12 Keller	1	9	EVS	1ST Period	19 Deblouw	28 Ebbing	2 Osburn	6 Knudson	12 Keller	4 Walsh	13 Sanford	
00:01:11:15	00:02:17:22	2 Osburn	1	11	EVS	1ST Period	19 Deblouw	28 Ebbing	2 Osburn	6 Knudson	12 Keller	4 Walsh	13 Sanford	23 Milan	24 Hoomaian	
00:01:11:15	00:01:55:44	19 Deblouw	1	8	EVS	1ST Period	19 Deblouw	28 Ebbing	2 Osburn	6 Knudson	12 Keller	4 Walsh	
00:01:12:20	00:01:19:20	Offensive Zone Faceoff	1	7	1ST Period	19 Deblouw	28 Ebbing	2 Osburn	6 Knudson	EVS	12 Keller	
00:01:19:99	00:01:26:99	Offensive Zone Faceoff	2	7	1ST Period	19 Deblouw	EVS	28 Ebbing	6 Knudson	12 Keller	2 Osburn	
00:01:28:48	00:02:05:89	4 Walsh	2	8	EVS	1ST Period	19 Deblouw	4 Walsh	28 Ebbing	2 Osburn	12 Keller	13 Sanford	
00:01:28:63	00:01:43:63	Forecheck	1	7	1ST Period	19 Deblouw	28 Ebbing	2 Osburn	EVS	4 Walsh	12 Keller	
00:01:28:70	00:01:35:70	Offensive Zone Faceoff	3	7	1ST Period	19 Deblouw	4 Walsh	28 Ebbing	2 Osburn	12 Keller	EVS	
00:01:31:25	00:01:41:25	Turnover Forced	1	7	1ST Period	19 Deblouw	28 Ebbing	4 Walsh	12 Keller	EVS	2 Osburn	
00:01:37:13	00:01:45:90	Hit	1	7	1ST Period	19 Deblouw	4 Walsh	2 Osburn	12 Keller	EVS	28 Ebbing	
00:01:49:97	00:01:59:97	Turnover Forced	2	7	1ST Period	19 Deblouw	28 Ebbing	4 Walsh	2 Osburn	12 Keller	EVS	
00:01:50:81	00:02:00:81	NZ Possesion	2	7	1ST Period	19 Deblouw	28 Ebbing	4 Walsh	2 Osburn	EVS	12 Keller	
00:01:50:95	00:01:56:95	Hit	2	7	1ST Period	19 Deblouw	28 Ebbing	4 Walsh	2 Osburn	12 Keller	EVS	
00:01:55:05	00:02:19:06	Neutral Zone	3	10	1ST Period	19 Deblouw	28 Ebbing	4 Walsh	2 Osburn	EVS	12 Keller	13 Sanford	23 Milan	24 Hoomaian	
00:01:59:99	00:02:14:99	Exit w/o Possesion	3	7	1ST Period	13 Sanford	28 Ebbing	EVS	4 Walsh	12 Keller	2 Osburn	
00:02:01:06	00:02:51:87	13 Sanford	1	11	EVS	1ST Period	13 Sanford	28 Ebbing	4 Walsh	12 Keller	2 Osburn	23 Milan	24 Hoomaian	6 Knudson	18 Gatt	
00:02:01:97	00:02:18:90	NZ Defense	1	9	1ST Period	13 Sanford	4 Walsh	EVS	28 Ebbing	12 Keller	2 Osburn	23 Milan	24 Hoomaian	
00:02:02:44	00:02:08:44	Hit Against	1	7	1ST Period	13 Sanford	28 Ebbing	EVS	4 Walsh	12 Keller	2 Osburn	
00:02:03:10	00:02:25:10	Goal	1	6	EVS	1ST Period	23 Milan	6 Knudson	13 Sanford	24 Hoomaian	
00:02:09:74	00:02:24:74	Rush Defense	3	7	1ST Period	13 Sanford	2 Osburn	23 Milan	EVS	24 Hoomaian	6 Knudson	
00:02:11:20	00:02:21:20	Turnover Forced	3	6	1ST Period	23 Milan	2 Osburn	EVS	13 Sanford	24 Hoomaian	
00:02:11:90	00:02:21:90	Zone Denial	2	6	EVS	1ST Period	13 Sanford	23 Milan	24 Hoomaian	2 Osburn	
00:02:13:14	00:02:51:87	23 Milan	1	8	1ST Period	13 Sanford	2 Osburn	23 Milan	EVS	24 Hoomaian	6 Knudson	18 Gatt	
00:02:13:45	00:02:26:45	Chance For	1	6	EVS	1ST Period	23 Milan	6 Knudson	13 Sanford	24 Hoomaian	
00:02:13:85	00:02:28:85	Carry Entry	4	7	1ST Period	13 Sanford	EVS	23 Milan	2 Osburn	24 Hoomaian	6 Knudson	
00:02:15:97	00:02:51:87	24 Hoomaian	1	8	1ST Period	13 Sanford	2 Osburn	23 Milan	EVS	24 Hoomaian	6 Knudson	18 Gatt	
00:02:16:26	00:02:21:36	Shot Attempt	2	0	
00:02:18:06	00:02:31:55	Offensive Zone	4	7	1ST Period	13 Sanford	EVS	23 Milan	2 Osburn	24 Hoomaian	6 Knudson	
00:02:21:36	00:02:26:45	Shot Attempt	3	6	EVS	1ST Period	23 Milan	6 Knudson	13 Sanford	24 Hoomaian	
00:02:22:22	00:02:51:87	6 Knudson	1	7	EVS	1ST Period	23 Milan	6 Knudson	13 Sanford	24 Hoomaian	18 Gatt	
00:02:27:57	00:02:37:35	NZ Defense	2	7	1ST Period	23 Milan	6 Knudson	EVS	18 Gatt	13 Sanford	24 Hoomaian	
00:02:29:55	00:02:36:55	Nuetral Zone Faceoff	2	7	1ST Period	23 Milan	6 Knudson	EVS	18 Gatt	13 Sanford	24 Hoomaian	
00:02:30:55	00:02:46:64	Neutral Zone	4	7	1ST Period	23 Milan	6 Knudson	EVS	18 Gatt	13 Sanford	24 Hoomaian	
00:02:31:40	00:02:51:88	18 Gatt	2	7	EVS	1ST Period	23 Milan	6 Knudson	18 Gatt	13 Sanford	24 Hoomaian	
00:02:32:71	00:02:42:71	Turnover Forced	4	7	1ST Period	13 Sanford	23 Milan	18 Gatt	EVS	6 Knudson	24 Hoomaian	
00:02:37:35	00:02:47:13	NZ Defense	3	7	1ST Period	EVS	24 Hoomaian	23 Milan	18 Gatt	13 Sanford	6 Knudson	
00:02:41:52	00:02:55:43	Carry Entry	5	7	1ST Period	23 Milan	6 Knudson	EVS	24 Hoomaian	18 Gatt	13 Sanford	
00:02:45:64	00:02:55:60	Offensive Zone	5	7	1ST Period	23 Milan	6 Knudson	EVS	24 Hoomaian	18 Gatt	13 Sanford	
00:02:53:60	00:03:00:60	Nuetral Zone Faceoff	3	7	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	7 Draeger	
00:02:54:34	00:03:07:34	Chance For	2	7	1ST Period	20 Ferrantino	21 Cox	4 Walsh	7 Draeger	EVS	22 Stenglein	
00:02:54:60	00:02:59:47	Neutral Zone	5	6	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	
00:02:54:87	00:03:50:98	22 Stenglein	2	7	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	7 Draeger	
00:02:54:87	00:03:53:44	21 Cox	2	7	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	7 Draeger	
00:02:54:88	00:03:51:91	20 Ferrantino	2	7	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	7 Draeger	
00:02:55:43	00:03:09:34	Carry Entry	6	7	1ST Period	EVS	22 Stenglein	20 Ferrantino	21 Cox	4 Walsh	7 Draeger	
00:02:57:34	00:03:03:18	Shot Attempt	4	7	1ST Period	20 Ferrantino	21 Cox	4 Walsh	7 Draeger	EVS	22 Stenglein	
00:02:57:51	00:03:59:85	4 Walsh	3	10	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	7 Draeger	26 Haag	27 Appleton	15 MacEachern	
00:02:57:90	00:03:59:34	7 Draeger	2	10	1ST Period	20 Ferrantino	21 Cox	EVS	22 Stenglein	4 Walsh	7 Draeger	26 Haag	27 Appleton	15 MacEachern	
00:02:58:47	00:03:24:88	Offensive Zone	6	7	1ST Period	EVS	22 Stenglein	20 Ferrantino	21 Cox	4 Walsh	7 Draeger	
00:03:03:18	00:03:08:81	Shot Attempt	5	0	
00:03:08:81	00:03:18:60	Shot Attempt	6	7	1ST Period	20 Ferrantino	EVS	21 Cox	4 Walsh	22 Stenglein	7 Draeger	
00:03:09:86	00:03:16:86	Offensive Zone Faceoff	4	7	1ST Period	20 Ferrantino	4 Walsh	21 Cox	7 Draeger	EVS	22 Stenglein	
00:03:19:88	00:03:29:88	NZ Possesion	3	7	1ST Period	4 Walsh	7 Draeger	EVS	20 Ferrantino	22 Stenglein	21 Cox	
00:03:20:70	00:03:39:70	Retrieval	3	7	1ST Period	4 Walsh	7 Draeger	EVS	20 Ferrantino	22 Stenglein	21 Cox	
00:03:26:17	00:03:53:25	Neutral Zone	6	7	1ST Period	20 Ferrantino	7 Draeger	EVS	21 Cox	4 Walsh	22 Stenglein	
00:03:26:40	00:03:36:40	Turnover Under Pressure	2	7	1ST Period	20 Ferrantino	7 Draeger	EVS	21 Cox	4 Walsh	22 Stenglein	
00:03:31:52	00:03:41:52	Shot Against	1	7	1ST Period	21 Cox	4 Walsh	20 Ferrantino	7 Draeger	22 Stenglein	EVS	
00:03:41:09	00:03:47:09	Hit	3	7	1ST Period	21 Cox	EVS	20 Ferrantino	22 Stenglein	4 Walsh	7 Draeger	
00:03:44:40	00:03:59:40	Exit w/o Possesion	4	7	1ST Period	20 Ferrantino	4 Walsh	EVS	7 Draeger	21 Cox	22 Stenglein	
00:03:45:91	00:03:57:91	NZ Defense	4	7	1ST Period	EVS	20 Ferrantino	4 Walsh	7 Draeger	21 Cox	22 Stenglein	
00:03:48:59	00:04:07:59	Retrieval	4	12	1ST Period	EVS	20 Ferrantino	4 Walsh	7 Draeger	21 Cox	22 Stenglein	26 Haag	27 Appleton	15 MacEachern	18 Gatt	11 Holland	
00:03:52:25	00:03:57:62	Defensive Zone	4	7	1ST Period	20 Ferrantino	4 Walsh	7 Draeger	EVS	21 Cox	22 Stenglein	
00:03:52:62	00:04:07:62	Exit w/ Possesion	2	9	1ST Period	EVS	4 Walsh	7 Draeger	26 Haag	27 Appleton	15 MacEachern	18 Gatt	11 Holland	
00:03:54:00	00:04:09:00	Carry Entry	7	9	1ST Period	4 Walsh	7 Draeger	EVS	26 Haag	27 Appleton	15 MacEachern	18 Gatt	11 Holland	
00:03:57:32	00:04:03:32	Hit Against	2	7	1ST Period	15 MacEachern	4 Walsh	26 Haag	EVS	27 Appleton	7 Draeger	
00:03:58:16	00:04:04:40	Offensive Zone	7	7	1ST Period	4 Walsh	7 Draeger	EVS	26 Haag	27 Appleton	15 MacEachern	
00:03:59:26	00:04:40:34	26 Haag	2	11	1ST Period	EVS	4 Walsh	7 Draeger	26 Haag	27 Appleton	15 MacEachern	18 Gatt	11 Holland	19 Deblouw	28 Ebbing	
00:03:59:40	00:04:14:40	Rush Defense	4	7	EVS	1ST Period	15 MacEachern	27 Appleton	18 Gatt	11 Holland	26 Haag	
00:03:59:58	00:04:28:88	27 Appleton	2	9	1ST Period	EVS	4 Walsh	7 Draeger	26 Haag	27 Appleton	15 MacEachern	18 Gatt	11 Holland	
00:04:00:25	00:04:28:48	15 MacEachern	2	9	1ST Period	4 Walsh	7 Draeger	EVS	26 Haag	27 Appleton	15 MacEachern	18 Gatt	11 Holland	
00:04:04:73	00:04:41:48	11 Holland	2	9	EVS	1ST Period	15 MacEachern	27 Appleton	18 Gatt	11 Holland	26 Haag	19 Deblouw	28 Ebbing	
00:04:04:86	00:04:27:28	Defensive Zone	5	7	1ST Period	15 MacEachern	27 Appleton	11 Holland	26 Haag	EVS	18 Gatt	
00:04:05:12	00:04:41:86	18 Gatt	3	9	EVS	1ST Period	15 MacEachern	27 Appleton	18 Gatt	11 Holland	26 Haag	19 Deblouw	28 Ebbing	
00:04:06:14	00:04:12:14	Hit Against	3	7	15 MacEachern	18 Gatt	11 Holland	26 Haag	27 Appleton	1ST Period	EVS	
00:04:12:64	00:04:20:76	Hit Against	4	7	1ST Period	15 MacEachern	27 Appleton	26 Haag	EVS	11 Holland	18 Gatt	
00:04:16:84	00:04:26:84	Turnover Under Pressure	3	7	1ST Period	15 MacEachern	26 Haag	27 Appleton	11 Holland	EVS	18 Gatt	
00:04:21:96	00:04:33:96	NZ Defense	5	7	1ST Period	27 Appleton	18 Gatt	11 Holland	EVS	26 Haag	15 MacEachern	
00:04:25:31	00:04:52:47	Dump Entry	1	8	1ST Period	EVS	11 Holland	18 Gatt	26 Haag	19 Deblouw	28 Ebbing	12 Keller	
00:04:25:39	00:04:35:39	Turnover Forced	5	6	1ST Period	27 Appleton	18 Gatt	26 Haag	EVS	11 Holland	
00:04:26:28	00:04:33:73	Neutral Zone	7	7	1ST Period	27 Appleton	18 Gatt	11 Holland	EVS	26 Haag	15 MacEachern	
00:04:28:25	00:04:52:95	Forecheck	2	8	1ST Period	EVS	11 Holland	18 Gatt	26 Haag	19 Deblouw	28 Ebbing	12 Keller	
00:04:32:73	00:04:44:10	Offensive Zone	8	7	1ST Period	18 Gatt	EVS	26 Haag	11 Holland	19 Deblouw	28 Ebbing	
00:04:34:67	00:05:13:27	28 Ebbing	2	11	1ST Period	18 Gatt	EVS	26 Haag	11 Holland	19 Deblouw	28 Ebbing	12 Keller	7 Draeger	2 Osburn	13 Sanford	
00:04:35:67	00:04:45:67	Turnover Forced	6	7	1ST Period	19 Deblouw	28 Ebbing	18 Gatt	26 Haag	11 Holland	EVS	
00:04:35:84	00:05:06:59	19 Deblouw	2	10	EVS	1ST Period	19 Deblouw	28 Ebbing	18 Gatt	26 Haag	11 Holland	12 Keller	7 Draeger	2 Osburn	
00:04:43:65	00:04:52:65	Set Breakout	1	5	1ST Period	19 Deblouw	EVS	28 Ebbing	12 Keller	
00:04:44:12	00:04:59:12	Set Forecheck	1	7	1ST Period	EVS	28 Ebbing	19 Deblouw	12 Keller	7 Draeger	2 Osburn	
00:04:44:40	00:04:56:48	Offensive Zone	9	7	1ST Period	19 Deblouw	EVS	28 Ebbing	12 Keller	7 Draeger	2 Osburn	
00:04:47:66	00:05:13:27	12 Keller	2	8	1ST Period	19 Deblouw	EVS	28 Ebbing	12 Keller	7 Draeger	2 Osburn	13 Sanford	
00:04:50:93	00:05:13:27	7 Draeger	3	8	1ST Period	EVS	28 Ebbing	19 Deblouw	12 Keller	7 Draeger	2 Osburn	13 Sanford	
00:04:51:26	00:05:10:26	Retrieval	5	7	1ST Period	19 Deblouw	28 Ebbing	EVS	7 Draeger	12 Keller	2 Osburn	
00:04:51:96	00:05:13:27	2 Osburn	2	8	1ST Period	EVS	19 Deblouw	28 Ebbing	7 Draeger	12 Keller	2 Osburn	13 Sanford	
00:04:55:48	00:05:01:05	Defensive Zone	6	0	
00:04:56:05	00:05:11:05	Exit w/ Possesion	3	7	1ST Period	28 Ebbing	19 Deblouw	7 Draeger	EVS	2 Osburn	12 Keller	
00:04:56:29	00:05:13:29	Dump Entry	2	7	1ST Period	19 Deblouw	EVS	12 Keller	7 Draeger	28 Ebbing	2 Osburn	
00:04:58:60	00:05:13:60	Forecheck	3	8	1ST Period	19 Deblouw	EVS	12 Keller	7 Draeger	28 Ebbing	2 Osburn	13 Sanford	
00:05:03:33	00:05:16:11	Offensive Zone	10	8	1ST Period	19 Deblouw	EVS	12 Keller	7 Draeger	28 Ebbing	2 Osburn	13 Sanford	
00:05:07:37	00:05:17:37	Turnover Forced	7	7	1ST Period	EVS	28 Ebbing	2 Osburn	13 Sanford	12 Keller	7 Draeger	
00:05:11:69	00:06:03:21	13 Sanford	2	11	1ST Period	EVS	28 Ebbing	2 Osburn	13 Sanford	12 Keller	7 Draeger	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	
00:05:14:11	00:05:21:11	Nuetral Zone Faceoff	4	7	EVS	1ST Period	13 Sanford	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	
00:05:15:11	00:05:37:67	Neutral Zone	8	7	EVS	1ST Period	13 Sanford	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	
00:05:16:27	00:06:10:03	24 Hoomaian	2	9	EVS	1ST Period	13 Sanford	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	20 Ferrantino	22 Stenglein	
00:05:16:27	00:06:14:01	4 Walsh	4	10	EVS	1ST Period	13 Sanford	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	20 Ferrantino	22 Stenglein	21 Cox	
00:05:16:27	00:06:04:01	23 Milan	2	7	EVS	1ST Period	13 Sanford	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	
00:05:16:57	00:06:14:89	6 Knudson	2	10	EVS	1ST Period	13 Sanford	23 Milan	4 Walsh	24 Hoomaian	6 Knudson	20 Ferrantino	22 Stenglein	21 Cox	
00:05:23:24	00:05:30:24	Nuetral Zone Faceoff	5	7	1ST Period	23 Milan	EVS	13 Sanford	6 Knudson	4 Walsh	24 Hoomaian	
00:05:26:88	00:05:36:88	NZ Possesion	4	7	1ST Period	13 Sanford	4 Walsh	EVS	6 Knudson	24 Hoomaian	23 Milan	
00:05:35:67	00:05:42:67	Defensive Zone Faceoff	1	7	1ST Period	13 Sanford	23 Milan	4 Walsh	6 Knudson	24 Hoomaian	EVS	
00:05:36:67	00:05:44:81	Defensive Zone	7	7	1ST Period	13 Sanford	23 Milan	4 Walsh	6 Knudson	24 Hoomaian	EVS	
00:05:39:81	00:05:54:81	Exit w/ Possesion	4	7	1ST Period	13 Sanford	23 Milan	EVS	6 Knudson	4 Walsh	24 Hoomaian	
00:05:42:01	00:05:57:01	Carry Entry	8	7	1ST Period	4 Walsh	23 Milan	24 Hoomaian	6 Knudson	EVS	13 Sanford	
00:05:46:17	00:05:50:67	Offensive Zone	11	7	1ST Period	4 Walsh	23 Milan	24 Hoomaian	6 Knudson	EVS	13 Sanford	
00:05:47:42	00:06:06:42	Retrieval	6	7	1ST Period	13 Sanford	23 Milan	4 Walsh	6 Knudson	EVS	24 Hoomaian	
00:05:48:93	00:05:58:93	Shot Against	2	7	1ST Period	13 Sanford	EVS	23 Milan	6 Knudson	4 Walsh	24 Hoomaian	
00:05:49:67	00:05:51:97	Neutral Zone	9	0	
00:05:50:97	00:06:01:86	Defensive Zone	8	7	1ST Period	13 Sanford	23 Milan	4 Walsh	6 Knudson	EVS	24 Hoomaian	
00:05:56:86	00:06:06:86	NZ Possesion	5	7	1ST Period	13 Sanford	23 Milan	4 Walsh	EVS	24 Hoomaian	6 Knudson	
00:06:02:10	00:06:13:49	Neutral Zone	10	9	1ST Period	13 Sanford	23 Milan	4 Walsh	EVS	24 Hoomaian	6 Knudson	20 Ferrantino	22 Stenglein	
00:06:05:12	00:06:13:25	Turnover Under Pressure	4	8	1ST Period	4 Walsh	20 Ferrantino	EVS	22 Stenglein	6 Knudson	24 Hoomaian	21 Cox	
00:06:08:36	00:06:23:36	Carry Entry	9	9	1ST Period	21 Cox	6 Knudson	EVS	4 Walsh	20 Ferrantino	22 Stenglein	11 Holland	18 Gatt	
00:06:09:64	00:07:02:01	20 Ferrantino	3	10	1ST Period	4 Walsh	20 Ferrantino	EVS	22 Stenglein	6 Knudson	24 Hoomaian	21 Cox	11 Holland	18 Gatt	
00:06:10:24	00:07:09:84	22 Stenglein	3	12	1ST Period	4 Walsh	20 Ferrantino	EVS	22 Stenglein	6 Knudson	24 Hoomaian	21 Cox	11 Holland	18 Gatt	27 Appleton	26 Haag	
00:06:12:49	00:06:24:20	Offensive Zone	12	9	1ST Period	21 Cox	6 Knudson	EVS	4 Walsh	20 Ferrantino	22 Stenglein	11 Holland	18 Gatt	
00:06:13:25	00:06:21:38	Turnover Under Pressure	5	6	1ST Period	EVS	11 Holland	22 Stenglein	20 Ferrantino	21 Cox	
00:06:13:71	00:07:00:87	21 Cox	3	9	1ST Period	21 Cox	6 Knudson	EVS	4 Walsh	20 Ferrantino	22 Stenglein	11 Holland	18 Gatt	
00:06:15:35	00:06:22:97	Hit	4	7	1ST Period	11 Holland	EVS	22 Stenglein	20 Ferrantino	21 Cox	18 Gatt	
00:06:16:70	00:06:31:70	Forecheck	4	7	EVS	1ST Period	21 Cox	20 Ferrantino	18 Gatt	11 Holland	22 Stenglein	
00:06:19:20	00:06:34:20	Rush Defense	5	7	1ST Period	EVS	21 Cox	22 Stenglein	20 Ferrantino	18 Gatt	11 Holland	
00:06:19:31	00:07:14:92	11 Holland	3	9	1ST Period	11 Holland	EVS	22 Stenglein	20 Ferrantino	21 Cox	18 Gatt	27 Appleton	26 Haag	
00:06:21:88	00:07:14:92	18 Gatt	4	9	EVS	1ST Period	21 Cox	20 Ferrantino	18 Gatt	11 Holland	22 Stenglein	27 Appleton	26 Haag	
00:06:22:41	00:06:41:41	Retrieval	7	7	1ST Period	EVS	21 Cox	22 Stenglein	20 Ferrantino	18 Gatt	11 Holland	
00:06:25:62	00:06:33:29	Defensive Zone	9	7	1ST Period	EVS	21 Cox	22 Stenglein	20 Ferrantino	18 Gatt	11 Holland	
00:06:28:29	00:06:43:29	Exit w/ Possesion	5	7	1ST Period	20 Ferrantino	18 Gatt	11 Holland	21 Cox	EVS	22 Stenglein	
00:06:30:23	00:06:45:23	Carry Entry	10	7	1ST Period	EVS	18 Gatt	20 Ferrantino	22 Stenglein	21 Cox	11 Holland	
00:06:34:41	00:07:09:77	Offensive Zone	13	9	1ST Period	EVS	18 Gatt	20 Ferrantino	22 Stenglein	21 Cox	11 Holland	27 Appleton	26 Haag	
00:06:37:62	00:06:47:62	Shot Attempt	7	7	1ST Period	EVS	20 Ferrantino	22 Stenglein	18 Gatt	21 Cox	11 Holland	
00:06:53:41	00:07:03:41	Turnover Forced	8	7	1ST Period	20 Ferrantino	21 Cox	18 Gatt	11 Holland	22 Stenglein	EVS	
00:07:03:50	00:07:13:50	Turnover Under Pressure	6	7	EVS	1ST Period	18 Gatt	27 Appleton	22 Stenglein	26 Haag	11 Holland	
00:07:04:77	00:07:19:77	Rush Defense	6	7	1ST Period	11 Holland	27 Appleton	EVS	26 Haag	18 Gatt	22 Stenglein	
00:07:05:59	00:07:15:59	Shot Against	3	6	1ST Period	27 Appleton	18 Gatt	26 Haag	11 Holland	EVS	
00:07:07:37	00:08:22:14	27 Appleton	3	12	EVS	1ST Period	18 Gatt	27 Appleton	22 Stenglein	26 Haag	11 Holland	15 MacEachern	4 Walsh	7 Draeger	19 Deblouw	12 Keller	
00:07:08:21	00:08:14:14	26 Haag	3	10	EVS	1ST Period	18 Gatt	27 Appleton	22 Stenglein	26 Haag	11 Holland	15 MacEachern	4 Walsh	7 Draeger	
00:07:09:66	00:07:23:31	Defensive Zone	10	9	1ST Period	EVS	27 Appleton	18 Gatt	26 Haag	11 Holland	15 MacEachern	4 Walsh	7 Draeger	
00:07:13:90	00:08:09:08	15 MacEachern	3	9	1ST Period	27 Appleton	18 Gatt	26 Haag	11 Holland	EVS	15 MacEachern	4 Walsh	7 Draeger	
